ADM_ID,ADM1_PCODE,ADM1_EN,ADM2_PCODE,ADM2_EN,ADM3_PCODE,ADM3_EN,LATITUDE,LONGITUDE,AREA,PERIMETER
72249000,PH070000000,Region VII,PH072200000,Cebu,PH072249000,Tabuelan,10.839,123.905,83455436.51,55863.157
72251000,PH070000000,Region VII,PH072200000,Cebu,PH072251000,Toledo City,10.359,123.696,232360108.2,82880.787
72252000,PH070000000,Region VII,PH072200000,Cebu,PH072252000,Tuburan,10.692,123.858,243909724.4,79399.744
72253000,PH070000000,Region VII,PH072200000,Cebu,PH072253000,Tudela,10.662,124.482,33124705.69,27753.489
76102000,PH070000000,Region VII,PH076100000,Siquijor,PH076102000,Larena,9.24,123.606,41084406.94,35709.837
82601000,PH080000000,Region VIII,PH082600000,Eastern Samar,PH082601000,Arteche,12.247,125.318,100862853.7,106730.424
82621000,PH080000000,Region VIII,PH082600000,Eastern Samar,PH082621000,San Policarpo,12.218,125.453,70406344.61,81777.373
83703000,PH080000000,Region VIII,PH083700000,Leyte,PH083703000,Albuera,10.924,124.714,77181061.7,71100.387
83702000,PH080000000,Region VIII,PH083700000,Leyte,PH083702000,Alangalang,11.22,124.863,155196733.1,62927.762
83706000,PH080000000,Region VIII,PH083700000,Leyte,PH083706000,Barugo,11.306,124.77,85289702.72,66046.799
83715000,PH080000000,Region VIII,PH083700000,Leyte,PH083715000,Carigara,11.254,124.699,88345428.64,57804.352
83710000,PH080000000,Region VIII,PH083700000,Leyte,PH083710000,Burauen,10.935,124.833,310397855.6,110053.437
83717000,PH080000000,Region VIII,PH083700000,Leyte,PH083717000,Dagami,11.069,124.876,124569318.2,66470.734
83718000,PH080000000,Region VIII,PH083700000,Leyte,PH083718000,Dulag,10.965,125.004,78136153.84,51702.827
83724000,PH080000000,Region VIII,PH083700000,Leyte,PH083724000,Javier,10.748,124.918,177495213.7,73442.182
83725000,PH080000000,Region VIII,PH083700000,Leyte,PH083725000,Julita,10.971,124.958,35926965.47,41798.881
83728000,PH080000000,Region VIII,PH083700000,Leyte,PH083728000,La Paz,10.885,124.917,94897144.24,42856.979
83735000,PH080000000,Region VIII,PH083700000,Leyte,PH083735000,Mayorga,10.882,124.986,41292771.97,34283.766
83738000,PH080000000,Region VIII,PH083700000,Leyte,PH083738000,Ormoc City,11.054,124.654,540845600.7,158339.088
83741000,PH080000000,Region VIII,PH083700000,Leyte,PH083741000,Pastrana,11.124,124.888,46069650.01,44611.339
83742000,PH080000000,Region VIII,PH083700000,Leyte,PH083742000,San Isidro,11.433,124.352,127158661.6,80858.368
83743000,PH080000000,Region VIII,PH083700000,Leyte,PH083743000,San Miguel,11.321,124.844,112353884.2,60122.003
83744000,PH080000000,Region VIII,PH083700000,Leyte,PH083744000,Santa Fe,11.183,124.927,41553949.51,41296.297
83746000,PH080000000,Region VIII,PH083700000,Leyte,PH083746000,Tabontabon,11.038,124.954,25758671.69,31703.908
83748000,PH080000000,Region VIII,PH083700000,Leyte,PH083748000,Tanauan,11.084,124.991,67130746.99,40446.824
83749000,PH080000000,Region VIII,PH083700000,Leyte,PH083749000,Tolosa,11.035,125.024,22598047.21,30060.541
83750000,PH080000000,Region VIII,PH083700000,Leyte,PH083750000,Tunga,11.254,124.759,8790834.535,19877.58
84809000,PH080000000,Region VIII,PH084800000,Northern Samar,PH084809000,Lapinig,12.312,125.286,48331770.07,78001.731
84812000,PH080000000,Region VIII,PH084800000,Northern Samar,PH084812000,Mapanas,12.44,125.209,131651645.8,67628.69
84815000,PH080000000,Region VIII,PH084800000,Northern Samar,PH084815000,Pambujan,12.459,124.937,161998292.3,85721.309
84810000,PH080000000,Region VIII,PH084800000,Northern Samar,PH084810000,Las Navas,12.301,125.023,281966757.8,74814.97
84820000,PH080000000,Region VIII,PH084800000,Northern Samar,PH084820000,San Roque,12.463,124.871,168858794.2,60129.618
84822000,PH080000000,Region VIII,PH084800000,Northern Samar,PH084822000,Silvino Lobos,12.281,124.86,255748107.3,76377.308
84823000,PH080000000,Region VIII,PH084800000,Northern Samar,PH084823000,Victoria,12.431,124.4,134749550.5,63943.407
86016000,PH080000000,Region VIII,PH086000000,Samar,PH086016000,Santa Margarita,12.058,124.712,126066799.3,66830.997
86401000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086401000,Anahawan,10.289,125.233,34594800.23,25424.016
86404000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086404000,Hinundayan,10.345,125.239,41495256.33,30143.355
86405000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086405000,Libagon,10.329,125.068,105371728.5,61003.257
86406000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086406000,Liloan,10.133,125.162,86846887.78,77485.4
86409000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086409000,Malitbog,10.166,124.969,85222571.16,46263.536
86411000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086411000,Pintuyan,9.975,125.241,44868355.61,41950.866
86412000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086412000,Saint Bernard,10.317,125.117,86662552.02,58287.081
86413000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086413000,San Francisco,10.069,125.169,55415885.06,38996.445
86414000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086414000,San Juan,10.272,125.191,30648435.06,26864.773
86415000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086415000,San Ricardo,9.99,125.259,37984594.08,47049.462
86416000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086416000,Silago,10.514,125.128,169229883.8,66738.533
86418000,PH080000000,Region VIII,PH086400000,Southern Leyte,PH086418000,Tomas Oppus,10.275,124.953,59302663.02,35779.854
87805000,PH080000000,Region VIII,PH087800000,Biliran,PH087805000,Culaba,11.636,124.509,84688720.74,39641.356
87804000,PH080000000,Region VIII,PH087800000,Biliran,PH087804000,Caibiran,11.562,124.551,77499173.4,42614.708
97205000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097205000,Labason,8.036,122.532,159548986.7,76432.087
97204000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097204000,La Libertad,8.46,123.527,54852190.74,48715.064
97208000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097208000,Mutia,8.381,123.516,88503642.31,54551.805
97206000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097206000,Liloy,8.083,122.676,122587889.7,62831.329
97213000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097213000,Salug,8.074,122.794,144557335.7,94538.417
97214000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097214000,Sergio Osmeña Sr.,8.289,123.385,370877757.4,109224.119
97315000,PH090000000,Region IX,PH097300000,Zamboanga del Sur,PH097315000,Mahayag,8.154,123.428,185202721.8,89774.434
97221000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097221000,Tampilisan,7.96,122.681,144550858.2,70321.148
97211000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097211000,Pres. Manuel A. Roxas,8.423,123.187,233078855.2,82854.908
97227000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097227000,Kalawit,7.952,122.538,248824341.0,92399.241
97327000,PH090000000,Region IX,PH097300000,Zamboanga del Sur,PH097327000,Tabina,7.42,123.412,67154989.73,53431.335
97323000,PH090000000,Region IX,PH097300000,Zamboanga del Sur,PH097323000,Ramon Magsaysay,8.019,123.458,96937193.77,56099.568
97319000,PH090000000,Region IX,PH097300000,Zamboanga del Sur,PH097319000,Molave,8.166,123.489,107017221.6,84206.59
97333000,PH090000000,Region IX,PH097300000,Zamboanga del Sur,PH097333000,Lakewood,7.892,123.153,203243218.9,80324.266
97337000,PH090000000,Region IX,PH097300000,Zamboanga del Sur,PH097337000,Josefina,8.215,123.537,52115427.66,42002.173
97344000,PH090000000,Region IX,PH097300000,Zamboanga del Sur,PH097344000,Tigbao,7.843,123.253,124341067.9,57081.984
98302000,PH090000000,Region IX,PH098300000,Zamboanga Sibugay,PH098302000,Buug,7.754,123.043,153408216.8,66695.202
98306000,PH090000000,Region IX,PH098300000,Zamboanga Sibugay,PH098306000,Kabasalan,7.862,122.822,320796886.8,82797.46
98303000,PH090000000,Region IX,PH098300000,Zamboanga Sibugay,PH098303000,Diplahan,7.786,122.959,124206279.4,77934.852
97219000,PH090000000,Region IX,PH097200000,Zamboanga del Norte,PH097219000,Siocon,7.685,122.227,371592725.7,112015.944
101304000,PH100000000,Region X,PH101300000,Bukidnon,PH101304000,Don Carlos,7.692,124.924,216684666.6,106933.25
101303000,PH100000000,Region X,PH101300000,Bukidnon,PH101303000,Dangcagan,7.596,125.012,73310111.23,53684.497
101308000,PH100000000,Region X,PH101300000,Bukidnon,PH101308000,Kibawe,7.521,125.007,174261294.5,82254.155
101315000,PH100000000,Region X,PH101300000,Bukidnon,PH101315000,Maramag,7.812,124.963,320490226.8,106922.992
101316000,PH100000000,Region X,PH101300000,Bukidnon,PH101316000,Pangantucan,7.805,124.808,430691338.4,160015.1
101802000,PH100000000,Region X,PH101800000,Camiguin,PH101802000,Guinsiliban,9.12,124.773,30075186.33,30558.695
101805000,PH100000000,Region X,PH101800000,Camiguin,PH101805000,Sagay,9.128,124.731,35351961.64,29463.155
103506000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103506000,Sultan Naga Dimaporo,7.794,123.745,209596994.4,107899.001
103509000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103509000,Lala,7.954,123.763,122823006.2,87500.381
103505000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103505000,Kapatagan,7.893,123.732,134614615.3,95735.989
103503000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103503000,Baroy,7.979,123.82,49195484.26,62901.519
103507000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103507000,Kauswagan,8.147,124.087,70409685.8,63991.017
103502000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103502000,Baloi,8.117,124.221,64764829.21,50208.626
103513000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103513000,Matungao,8.122,124.169,34746429.86,34303.298
103514000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103514000,Munai,8.021,124.058,140043947.9,73075.157
103512000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103512000,Maigo,8.115,123.974,90876516.43,57346.696
103515000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103515000,Nunungan,7.791,123.933,219574557.4,69767.041
103516000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103516000,Pantao Ragat,8.05,124.166,49911508.69,50407.571
103517000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103517000,Poona Piagapo,8.096,124.12,65234402.08,49934.077
103519000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103519000,Sapad,7.835,123.844,117404646.8,54918.6
103520000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103520000,Tagoloan,8.159,124.316,108344637.8,65619.012
103521000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103521000,Tangcal,8.029,123.981,69351120.58,53361.192
103508000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103508000,Kolambugan,8.089,123.894,66584677.33,66842.834
103523000,PH100000000,Region X,PH103500000,Lanao del Norte,PH103523000,Pantar,8.088,124.289,60155265.23,38516.461
104201000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104201000,Aloran,8.394,123.76,110213231.4,62164.225
104204000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104204000,Calamba,8.521,123.64,64075703.79,60236.267
104206000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104206000,Concepcion,8.41,123.596,47871694.51,28065.974
104207000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104207000,Jimenez,8.331,123.765,84370347.59,58611.868
104214000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104214000,Sinacaban,8.295,123.756,89513939.85,66748.791
104212000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104212000,Plaridel,8.588,123.692,81684894.26,64691.864
104213000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104213000,Sapang Dalaga,8.513,123.588,121752081.8,88041.869
104216000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104216000,Tudela,8.25,123.752,114532612.2,69336.054
104215000,PH100000000,Region X,PH104200000,Misamis Occidental,PH104215000,Tangub City,8.105,123.687,178997515.7,75508.4
104304000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104304000,Binuangan,8.919,124.798,11976271.11,16073.276
101311000,PH100000000,Region X,PH101300000,Bukidnon,PH101311000,Libona,8.333,124.754,270387445.5,95898.378
104310000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104310000,Initao,8.483,124.343,91074082.24,43671.265
104311000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104311000,Jasaan,8.655,124.775,64829860.91,45684.619
104313000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104313000,Lagonglong,8.808,124.828,47366086.45,36663.253
104302000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104302000,Balingasag,8.746,124.845,165693553.5,60474.447
104315000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104315000,Libertad,8.53,124.371,35966257.73,29521.959
104318000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104318000,Manticao,8.365,124.358,105878542.1,51086.689
104319000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104319000,Medina,8.887,124.973,101591514.1,46068.477
104321000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104321000,Opol,8.427,124.5,192104621.8,102179.283
104323000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104323000,Sugbongcogon,8.927,124.816,27289360.78,40396.256
101313000,PH100000000,Region X,PH101300000,Bukidnon,PH101313000,Malitbog,8.526,124.953,381713952.6,97066.305
104326000,PH100000000,Region X,PH104300000,Misamis Oriental,PH104326000,Villanueva,8.576,124.794,36643331.71,31375.963
112301000,PH110000000,Region XI,PH112300000,Davao del Norte,PH112301000,Asuncion,7.633,125.791,223273292.9,120734.956
112319000,PH110000000,Region XI,PH112300000,Davao del Norte,PH112319000,City of Tagum,7.431,125.796,184050232.4,93626.269
112314000,PH110000000,Region XI,PH112300000,Davao del Norte,PH112314000,New Corella,7.602,125.853,244389489.2,76406.544
112323000,PH110000000,Region XI,PH112300000,Davao del Norte,PH112323000,Braulio E. Dujali,7.44,125.681,83408650.43,48006.457
112403000,PH110000000,Region XI,PH112400000,Davao del Sur,PH112403000,City of Digos,6.839,125.317,265630988.8,89994.722
112404000,PH110000000,Region XI,PH112400000,Davao del Sur,PH112404000,Hagonoy,6.693,125.305,121462350.9,61038.444
112411000,PH110000000,Region XI,PH112400000,Davao del Sur,PH112411000,Padada,6.644,125.342,34619098.24,38436.648
112414000,PH110000000,Region XI,PH112400000,Davao del Sur,PH112414000,Sulop,6.579,125.305,128811878.7,75185.061
112505000,PH110000000,Region XI,PH112500000,Davao Oriental,PH112505000,Cateel,7.758,126.345,452509822.1,97108.97
118201000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118201000,Compostela,7.689,126.155,355946006.3,93931.597
112506000,PH110000000,Region XI,PH112500000,Davao Oriental,PH112506000,Governor Generoso,6.539,126.137,297305624.8,130400.84
112510000,PH110000000,Region XI,PH112500000,Davao Oriental,PH112510000,San Isidro,6.792,126.126,237599321.9,83815.948
112501000,PH110000000,Region XI,PH112500000,Davao Oriental,PH112501000,Baganga,7.568,126.435,886900745.9,168212.636
118204000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118204000,Maco,7.404,125.943,317300569.0,89206.43
118205000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118205000,Maragusan,7.338,126.165,425935506.3,85167.549
118206000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118206000,Mawab,7.505,125.936,125334283.3,54567.583
118208000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118208000,Montevista,7.742,125.969,262829334.9,81237.747
118202000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118202000,Laak,7.863,125.8,708552853.6,147077.57
160305000,PH160000000,Region XIII,PH160300000,Agusan del Sur,PH160305000,Loreto,8.098,125.667,1098573140.0,213185.888
118209000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118209000,Nabunturan,7.549,126.002,271730930.1,92806.449
118210000,PH110000000,Region XI,PH118200000,Compostela Valley,PH118210000,New Bataan,7.523,126.18,563544680.1,99729.773
101302000,PH100000000,Region X,PH101300000,Bukidnon,PH101302000,Damulog,7.459,124.962,172503862.1,75926.205
124702000,PH120000000,Region XII,PH124700000,Cotabato,PH124702000,Carmen,7.313,124.767,590855506.1,142061.559
124704000,PH120000000,Region XII,PH124700000,Cotabato,PH124704000,City of Kidapawan,7.037,125.066,290353209.7,93899.434
124706000,PH120000000,Region XII,PH124700000,Cotabato,PH124706000,Magpet,7.132,125.177,384797486.0,106630.255
124707000,PH120000000,Region XII,PH124700000,Cotabato,PH124707000,Makilala,6.932,125.112,343874655.0,94576.536
112407000,PH110000000,Region XI,PH112400000,Davao del Sur,PH112407000,Magsaysay,6.756,125.119,234723754.1,93740.207
124708000,PH120000000,Region XII,PH124700000,Cotabato,PH124708000,Matalam,7.2,124.95,419397258.1,129372.728
124710000,PH120000000,Region XII,PH124700000,Cotabato,PH124710000,M'Lang,6.941,124.902,360344589.8,86562.557
124703000,PH120000000,Region XII,PH124700000,Cotabato,PH124703000,Kabacan,7.173,124.854,255508406.9,100320.092
124709000,PH120000000,Region XII,PH124700000,Cotabato,PH124709000,Midsayap,7.152,124.524,292170185.3,104835.848
124712000,PH120000000,Region XII,PH124700000,Cotabato,PH124712000,Pikit,7.054,124.646,295122372.5,139517.208
124713000,PH120000000,Region XII,PH124700000,Cotabato,PH124713000,President Roxas,7.303,125.001,345931523.6,188184.763
124715000,PH120000000,Region XII,PH124700000,Cotabato,PH124715000,Antipas,7.264,125.068,110032115.1,58367.205
124716000,PH120000000,Region XII,PH124700000,Cotabato,PH124716000,Banisilan,7.483,124.717,285134368.6,106482.241
124718000,PH120000000,Region XII,PH124700000,Cotabato,PH124718000,Arakan,7.353,125.177,443133914.2,142580.697
126311000,PH120000000,Region XII,PH126300000,South Cotabato,PH126311000,Norala,6.531,124.679,128885952.3,52380.706
126306000,PH120000000,Region XII,PH126300000,South Cotabato,PH126306000,City of Koronadal,6.479,124.885,273777729.4,88536.594
126313000,PH120000000,Region XII,PH126300000,South Cotabato,PH126313000,Surallah,6.337,124.719,264043549.2,96403.448
126316000,PH120000000,Region XII,PH126300000,South Cotabato,PH126316000,T'Boli,6.138,124.872,811334136.5,146328.194
126312000,PH120000000,Region XII,PH126300000,South Cotabato,PH126312000,Polomolok,6.261,125.082,311478535.4,84767.382
126318000,PH120000000,Region XII,PH126300000,South Cotabato,PH126318000,Santo Niño,6.457,124.668,77434246.99,44318.859
